Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
5228	33.857	-0.42857	0.81994	1.6791e-003
5229	33.429	-0.85714	0.81994	1.588e-003
5230	34.714	-0.42857	0.81994	1.8523e-003
5231	34.286	-0.85714	0.81994	1.7605e-003
5232	35.143	-0.85714	0.81994	1.9311e-003
5233	35.571	-0.42857	0.81994	2.0211e-003
5234	1.2857	-1.2857	0.81994	1.9971e-004
5235	0.85714	-1.7143	0.81994	1.586e-004
5236	0.42857	-1.2857	0.81994	1.662e-004
5237	2.1429	-1.2857	0.81994	2.4253e-004
5238	1.7143	-1.7143	0.81994	2.0386e-004
5239	3.	-1.2857	0.81994	2.8807e-004
5240	2.5714	-1.7143	0.81994	2.526e-004
5241	3.8571	-1.2857	0.81994	3.3388e-004
5242	3.4286	-1.7143	0.81994	3.0101e-004
5243	4.7143	-1.2857	0.81994	3.7853e-004
5244	4.2857	-1.7143	0.81994	3.481e-004
5245	5.5714	-1.2857	0.81994	4.2105e-004
5246	5.1429	-1.7143	0.81994	3.9311e-004
5247	6.4286	-1.2857	0.81994	4.6058e-004
5248	6.	-1.7143	0.81994	4.3533e-004
5249	7.2857	-1.2857	0.81994	4.9629e-004
5250	6.8571	-1.7143	0.81994	4.7406e-004
5251	8.1429	-1.2857	0.81994	5.273e-004
5252	7.7143	-1.7143	0.81994	5.0848e-004
5253	9.	-1.2857	0.81994	5.5262e-004
5254	8.5714	-1.7143	0.81994	5.3771e-004
5255	9.8571	-1.2857	0.81994	5.7106e-004
5256	9.4286	-1.7143	0.81994	5.6064e-004
5257	10.714	-1.2857	0.81994	5.8113e-004
5258	10.286	-1.7143	0.81994	5.7594e-004
5259	11.571	-1.2857	0.81994	5.8132e-004
5260	11.143	-1.7143	0.81994	5.8219e-004
5261	12.429	-1.2857	0.81994	5.7074e-004
5262	12.	-1.7143	0.81994	5.7827e-004
5263	13.286	-1.2857	0.81994	5.4983e-004
5264	12.857	-1.7143	0.81994	5.64e-004
5265	14.143	-1.2857	0.81994	5.2055e-004
5266	13.714	-1.7143	0.81994	5.4052e-004
5267	15.	-1.2857	0.81994	4.8561e-004
5268	14.571	-1.7143	0.81994	5.0994e-004
5269	15.857	-1.2857	0.81994	4.4768e-004
5270	15.429	-1.7143	0.81994	4.7478e-004
5271	16.714	-1.2857	0.81994	4.0904e-004
5272	16.286	-1.7143	0.81994	4.3734e-004
5273	17.571	-1.2857	0.81994	3.7147e-004
5274	17.143	-1.7143	0.81994	3.9953e-004
5275	18.429	-1.2857	0.81994	3.3624e-004
5276	18.	-1.7143	0.81994	3.6274e-004
5277	19.286	-1.2857	0.81994	3.0408e-004
5278	18.857	-1.7143	0.81994	3.2787e-004
5279	20.143	-1.2857	0.81994	2.7513e-004
5280	19.714	-1.7143	0.81994	2.9527e-004
5281	21.	-1.2857	0.81994	2.4916e-004
5282	20.571	-1.7143	0.81994	2.6485e-004
5283	21.857	-1.2857	0.81994	2.2563e-004
5284	21.429	-1.7143	0.81994	2.3585e-004
5285	22.714	-1.2857	0.81994	2.0605e-004
5286	22.286	-1.7143	0.81994	2.0791e-004
5287	23.571	-1.2857	0.81994	1.9994e-004
5288	23.143	-1.7143	0.81994	1.8265e-004
5289	24.429	-1.2857	0.81994	2.2288e-004
5290	24.	-1.7143	0.81994	1.8085e-004
5291	25.286	-1.2857	0.81994	2.8413e-004
5292	24.857	-1.7143	0.81994	2.2856e-004
5293	26.143	-1.2857	0.81994	3.7061e-004
5294	25.714	-1.7143	0.81994	3.1256e-004
5295	27.	-1.2857	0.81994	4.7433e-004
5296	26.571	-1.7143	0.81994	4.1411e-004
5297	27.857	-1.2857	0.81994	5.9177e-004
5298	27.429	-1.7143	0.81994	5.2856e-004
5299	28.714	-1.2857	0.81994	7.2126e-004
5300	28.286	-1.7143	0.81994	6.5453e-004
5301	29.571	-1.2857	0.81994	8.614e-004
5302	29.143	-1.7143	0.81994	7.9111e-004
5303	30.429	-1.2857	0.81994	1.0109e-003
5304	30.	-1.7143	0.81994	9.372e-004
5305	31.286	-1.2857	0.81994	1.1685e-003
5306	30.857	-1.7143	0.81994	1.0917e-003
5307	32.143	-1.2857	0.81994	1.3326e-003
5308	31.714	-1.7143	0.81994	1.2531e-003
5309	33.	-1.2857	0.81994	1.5016e-003
5310	32.571	-1.7143	0.81994	1.4201e-003
5311	33.857	-1.2857	0.81994	1.6732e-003
5312	33.429	-1.7143	0.81994	1.5904e-003
5313	34.714	-1.2857	0.81994	1.8443e-003
5314	34.286	-1.7143	0.81994	1.7615e-003
5315	35.143	-1.7143	0.81994	1.9301e-003
5316	35.571	-1.2857	0.81994	2.0113e-003
5317	1.2857	-2.1429	0.81994	1.6194e-004
5318	0.42857	-2.1429	0.81994	1.1025e-004
5319	0.85714	-2.5714	0.81994	1.1082e-004
5320	2.1429	-2.1429	0.81994	2.1536e-004
5321	1.7143	-2.5714	0.81994	1.7659e-004
5322	3.	-2.1429	0.81994	2.6714e-004
5323	2.5714	-2.5714	0.81994	2.3251e-004
5324	3.8571	-2.1429	0.81994	3.1668e-004
5325	3.4286	-2.5714	0.81994	2.8477e-004
5326	4.7143	-2.1429	0.81994	3.6402e-004
5327	4.2857	-2.5714	0.81994	3.3426e-004
5328	5.5714	-2.1429	0.81994	4.0867e-004
5329	5.1429	-2.5714	0.81994	3.8103e-004
5330	6.4286	-2.1429	0.81994	4.5007e-004
5331	6.	-2.5714	0.81994	4.2475e-004
5332	7.2857	-2.1429	0.81994	4.8756e-004
5333	6.8571	-2.5714	0.81994	4.6487e-004
5334	8.1429	-2.1429	0.81994	5.2035e-004
5335	7.7143	-2.5714	0.81994	5.0076e-004
5336	9.	-2.1429	0.81994	5.4747e-004
5337	8.5714	-2.5714	0.81994	5.3162e-004
5338	9.8571	-2.1429	0.81994	5.6775e-004
5339	9.4286	-2.5714	0.81994	5.5643e-004
5340	10.714	-2.1429	0.81994	5.7982e-004
5341	10.286	-2.5714	0.81994	5.7398e-004
5342	11.571	-2.1429	0.81994	5.8245e-004
5343	11.143	-2.5714	0.81994	5.8298e-004
5344	12.429	-2.1429	0.81994	5.7499e-004
5345	12.	-2.5714	0.81994	5.8245e-004
5346	13.286	-2.1429	0.81994	5.5786e-004
5347	12.857	-2.5714	0.81994	5.722e-004
5348	14.143	-2.1429	0.81994	5.3257e-004
5349	13.714	-2.5714	0.81994	5.5306e-004
5350	15.	-2.1429	0.81994	5.0125e-004
5351	14.571	-2.5714	0.81994	5.2666e-004
5352	15.857	-2.1429	0.81994	4.6613e-004
5353	15.429	-2.5714	0.81994	4.9503e-004
5354	16.714	-2.1429	0.81994	4.2918e-004
5355	16.286	-2.5714	0.81994	4.6008e-004
5356	17.571	-2.1429	0.81994	3.919e-004
5357	17.143	-2.5714	0.81994	4.234e-004
5358	18.429	-2.1429	0.81994	3.5533e-004
5359	18.	-2.5714	0.81994	3.8614e-004
5360	19.286	-2.1429	0.81994	3.2004e-004
5361	18.857	-2.5714	0.81994	3.4904e-004
5362	20.143	-2.1429	0.81994	2.861e-004
5363	19.714	-2.5714	0.81994	3.1239e-004
5364	21.	-2.1429	0.81994	2.5333e-004
5365	20.571	-2.5714	0.81994	2.7641e-004
5366	21.857	-2.1429	0.81994	2.2042e-004
5367	21.429	-2.5714	0.81994	2.4023e-004
5368	22.714	-2.1429	0.81994	1.8656e-004
5369	22.286	-2.5714	0.81994	2.0522e-004
5370	23.571	-2.1429	0.81994	1.4578e-004
5371	23.143	-2.5714	0.81994	1.5609e-004
5372	24.429	-2.1429	0.81994	1.6663e-004
5373	24.	-2.5714	0.81994	9.7804e-005
5374	25.286	-2.1429	0.81994	2.5646e-004
5375	24.857	-2.5714	0.81994	1.948e-004
5376	26.143	-2.1429	0.81994	3.5876e-004
5377	25.714	-2.5714	0.81994	3.0903e-004
5378	27.	-2.1429	0.81994	4.7138e-004
5379	26.571	-2.5714	0.81994	4.1999e-004
5380	27.857	-2.1429	0.81994	5.943e-004
5381	27.429	-2.5714	0.81994	5.4082e-004
5382	28.714	-2.1429	0.81994	7.274e-004
5383	28.286	-2.5714	0.81994	6.7058e-004
5384	29.571	-2.1429	0.81994	8.6998e-004
5385	29.143	-2.5714	0.81994	8.0967e-004
5386	30.429	-2.1429	0.81994	1.0211e-003
5387	30.	-2.5714	0.81994	9.5726e-004
5388	31.286	-2.1429	0.81994	1.1795e-003
5389	30.857	-2.5714	0.81994	1.1124e-003
5390	32.143	-2.1429	0.81994	1.344e-003
5391	31.714	-2.5714	0.81994	1.274e-003
5392	33.	-2.1429	0.81994	1.5126e-003
5393	32.571	-2.5714	0.81994	1.4403e-003
5394	33.857	-2.1429	0.81994	1.683e-003
5395	33.429	-2.5714	0.81994	1.6094e-003
5396	34.714	-2.1429	0.81994	1.8523e-003
5397	34.286	-2.5714	0.81994	1.7786e-003
5398	35.571	-2.1429	0.81994	2.0181e-003
5399	35.143	-2.5714	0.81994	1.9454e-003
5400	0.	1.7143	0.81994	3.1492e-004
5401	0.	2.5714	0.81994	3.605e-004
5402	0.	2.1429	0.44494	3.3749e-004
5403	0.	0.85714	0.81994	2.7101e-004
5404	0.	1.2857	0.44494	2.9286e-004
5405	0.	-5.4637e-016	0.81994	2.2709e-004
5406	0.	0.42857	0.44494	2.4924e-004
5407	0.	-0.85714	0.81994	1.8116e-004
5408	0.	-0.42857	0.44494	2.0454e-004
5409	0.	-1.7143	0.81994	1.2704e-004
5410	0.	-1.2857	0.44494	1.5589e-004
5411	0.	-2.5714	0.81994	5.4707e-005
5412	0.	-2.1429	0.44494	9.7498e-005
5413	36.	1.7143	0.81994	2.2204e-003
5414	36.	2.5714	0.81994	2.3708e-003
5415	36.	2.1429	0.44494	2.2634e-003
5416	36.	0.85714	0.81994	2.1556e-003
5417	36.	1.2857	0.44494	2.1885e-003
5418	36.	-5.4637e-016	0.81994	2.1134e-003
5419	36.	0.42857	0.44494	2.1303e-003
5420	36.	-0.85714	0.81994	2.0946e-003
5421	36.	-0.42857	0.44494	2.1019e-003
5422	36.	-1.7143	0.81994	2.0937e-003
5423	36.	-1.2857	0.44494	2.0919e-003
5424	36.	-2.5714	0.81994	2.1089e-003
5425	36.	-2.1429	0.44494	2.0996e-003
5426	25.286	3.	0.81994	5.4537e-004
5427	24.429	3.	0.81994	4.6422e-004
5428	24.857	3.	0.44494	5.0351e-004
5429	26.143	3.	0.81994	6.3669e-004
5430	25.714	3.	0.44494	5.8978e-004
5431	27.	3.	0.81994	7.3799e-004
5432	26.571	3.	0.44494	6.8612e-004
5433	27.857	3.	0.81994	8.4899e-004
5434	27.429	3.	0.44494	7.923e-004
5435	28.714	3.	0.81994	9.6935e-004
5436	28.286	3.	0.44494	9.0804e-004
5437	29.571	3.	0.81994	1.0985e-003
5438	29.143	3.	0.44494	1.0329e-003
5439	30.429	3.	0.81994	1.2359e-003
5440	30.	3.	0.44494	1.1662e-003
5441	31.286	3.	0.81994	1.3808e-003
5442	30.857	3.	0.44494	1.3074e-003
5443	32.143	3.	0.81994	1.5326e-003
5444	31.714	3.	0.44494	1.4558e-003
5445	33.	3.	0.81994	1.6913e-003
5446	32.571	3.	0.44494	1.6112e-003
5447	33.857	3.	0.81994	1.8586e-003
5448	33.429	3.	0.44494	1.7732e-003
5449	34.714	3.	0.81994	2.0406e-003
5450	34.286	3.	0.44494	1.949e-003
5451	35.571	3.	0.81994	2.2755e-003
5452	35.143	3.	0.44494	2.1405e-003
5453	36.	3.	0.44494	2.5317e-003
5454	25.286	-3.	0.81994	2.6473e-004
5455	24.429	-3.	0.81994	1.2354e-004
5456	24.857	-3.	0.44494	2.0121e-004
5457	26.143	-3.	0.81994	3.746e-004
5458	25.714	-3.	0.44494	3.1765e-004
5459	27.	-3.	0.81994	4.9422e-004
5460	26.571	-3.	0.44494	4.3388e-004
5461	27.857	-3.	0.81994	6.2085e-004
5462	27.429	-3.	0.44494	5.5636e-004
5463	28.714	-3.	0.81994	7.566e-004
5464	28.286	-3.	0.44494	6.8769e-004
5465	29.571	-3.	0.81994	9.0067e-004
5466	29.143	-3.	0.44494	8.2764e-004
5467	30.429	-3.	0.81994	1.0524e-003
5468	30.	-3.	0.44494	9.7566e-004
5469	31.286	-3.	0.81994	1.2107e-003
5470	30.857	-3.	0.44494	1.1308e-003
5471	32.143	-3.	0.81994	1.3743e-003
5472	31.714	-3.	0.44494	1.292e-003
5473	33.	-3.	0.81994	1.5414e-003
5474	32.571	-3.	0.44494	1.4576e-003
5475	33.857	-3.	0.81994	1.7097e-003
5476	33.429	-3.	0.44494	1.6256e-003
5477	34.714	-3.	0.81994	1.8766e-003
5478	34.286	-3.	0.44494	1.7935e-003
5479	35.571	-3.	0.81994	2.0403e-003
5480	35.143	-3.	0.44494	1.9589e-003
5481	36.	-3.	0.44494	2.1215e-003
5482	13.286	3.	0.81994	5.2945e-004
5483	12.429	3.	0.81994	6.1241e-004
5484	12.857	3.	0.44494	5.6424e-004
5485	14.143	3.	0.81994	4.793e-004
5486	13.714	3.	0.44494	5.0499e-004
5487	15.	3.	0.81994	4.2918e-004
5488	14.571	3.	0.44494	4.5376e-004
5489	15.857	3.	0.81994	3.8171e-004
5490	15.429	3.	0.44494	4.0533e-004
5491	16.714	3.	0.81994	3.3648e-004
5492	16.286	3.	0.44494	3.5869e-004
5493	17.571	3.	0.81994	2.9605e-004
5494	17.143	3.	0.44494	3.1553e-004
5495	18.429	3.	0.81994	2.637e-004
5496	18.	3.	0.44494	2.7863e-004
5497	19.286	3.	0.81994	2.4375e-004
5498	18.857	3.	0.44494	2.5191e-004
5499	20.143	3.	0.81994	2.4027e-004
5500	19.714	3.	0.44494	2.3977e-004
5501	21.	3.	0.81994	2.5516e-004
5502	20.571	3.	0.44494	2.4543e-004
5503	21.857	3.	0.81994	2.873e-004
5504	21.429	3.	0.44494	2.6921e-004
5505	22.714	3.	0.81994	3.3419e-004
5506	22.286	3.	0.44494	3.0904e-004
5507	23.571	3.	0.81994	3.936e-004
5508	23.143	3.	0.44494	3.6242e-004
5509	24.	3.	0.44494	4.2756e-004
5510	0.42857	3.	0.81994	3.8918e-004
5511	0.	3.	0.44494	3.8383e-004
5512	1.2857	3.	0.81994	4.0408e-004
5513	0.85714	3.	0.44494	3.96e-004
5514	2.1429	3.	0.81994	4.2346e-004
5515	1.7143	3.	0.44494	4.1338e-004
5516	3.	3.	0.81994	4.4575e-004
5517	2.5714	3.	0.44494	4.3438e-004
5518	3.8571	3.	0.81994	4.6963e-004
5519	3.4286	3.	0.44494	4.5762e-004
5520	4.7143	3.	0.81994	4.9392e-004
5521	4.2857	3.	0.44494	4.8185e-004
5522	5.5714	3.	0.81994	5.1755e-004
5523	5.1429	3.	0.44494	5.0593e-004
5524	6.4286	3.	0.81994	5.3957e-004
5525	6.	3.	0.44494	5.2886e-004
5526	7.2857	3.	0.81994	5.5919e-004
5527	6.8571	3.	0.44494	5.4976e-004
5528	8.1429	3.	0.81994	5.7588e-004
5529	7.7143	3.	0.44494	5.6799e-004
5530	9.	3.	0.81994	5.8945e-004
5531	8.5714	3.	0.44494	5.8304e-004
5532	9.8571	3.	0.81994	6.0111e-004
5533	9.4286	3.	0.44494	5.9556e-004
5534	10.714	3.	0.81994	6.1252e-004
5535	10.286	3.	0.44494	6.0625e-004
5536	11.571	3.	0.81994	6.4776e-004
5537	11.143	3.	0.44494	6.2679e-004
5538	12.	3.	0.44494	7.0558e-004
5539	0.42857	-3.	0.81994	4.7412e-005
5540	0.	-3.	0.44494	1.3885e-005
5541	1.2857	-3.	0.81994	1.3377e-004
5542	0.85714	-3.	0.44494	1.009e-004
5543	2.1429	-3.	0.81994	1.9869e-004
5544	1.7143	-3.	0.44494	1.6846e-004
5545	3.	-3.	0.81994	2.5298e-004
5546	2.5714	-3.	0.44494	2.2635e-004
5547	3.8571	-3.	0.81994	3.0452e-004
5548	3.4286	-3.	0.44494	2.7923e-004
5549	4.7143	-3.	0.81994	3.5302e-004
5550	4.2857	-3.	0.44494	3.2917e-004
5551	5.5714	-3.	0.81994	3.9863e-004
5552	5.1429	-3.	0.44494	3.7627e-004
5553	6.4286	-3.	0.81994	4.4092e-004
5554	6.	-3.	0.44494	4.2027e-004
5555	7.2857	-3.	0.81994	4.7939e-004
5556	6.8571	-3.	0.44494	4.6072e-004
5557	8.1429	-3.	0.81994	5.1338e-004
5558	7.7143	-3.	0.44494	4.9704e-004
5559	9.	-3.	0.81994	5.421e-004
5560	8.5714	-3.	0.44494	5.285e-004
5561	9.8571	-3.	0.81994	5.6453e-004
5562	9.4286	-3.	0.44494	5.5421e-004
5563	10.714	-3.	0.81994	5.795e-004
5564	10.286	-3.	0.44494	5.7306e-004
5565	11.571	-3.	0.81994	5.8586e-004
5566	11.143	-3.	0.44494	5.8385e-004
5567	12.429	-3.	0.81994	5.8294e-004
5568	12.	-3.	0.44494	5.8561e-004
5569	13.286	-3.	0.81994	5.7082e-004
5570	12.857	-3.	0.44494	5.7802e-004
5571	14.143	-3.	0.81994	5.5051e-004
5572	13.714	-3.	0.44494	5.6163e-004
5573	15.	-3.	0.81994	5.2361e-004
5574	14.571	-3.	0.44494	5.378e-004
5575	15.857	-3.	0.81994	4.919e-004
5576	15.429	-3.	0.44494	5.0827e-004
5577	16.714	-3.	0.81994	4.5697e-004
5578	16.286	-3.	0.44494	4.7476e-004
5579	17.571	-3.	0.81994	4.2008e-004
5580	17.143	-3.	0.44494	4.3872e-004
5581	18.429	-3.	0.81994	3.8209e-004
5582	18.	-3.	0.44494	4.0119e-004
5583	19.286	-3.	0.81994	3.4353e-004
5584	18.857	-3.	0.44494	3.6285e-004
5585	20.143	-3.	0.81994	3.0458e-004
5586	19.714	-3.	0.44494	3.2412e-004
5587	21.	-3.	0.81994	2.6595e-004
5588	20.571	-3.	0.44494	2.8506e-004
5589	21.857	-3.	0.81994	2.2607e-004
5590	21.429	-3.	0.44494	2.4661e-004
5591	22.714	-3.	0.81994	1.9145e-004
5592	22.286	-3.	0.44494	2.06e-004
5593	23.571	-3.	0.81994	1.2463e-004
5594	23.143	-3.	0.44494	1.6764e-004
5595	24.	-3.	0.44494	4.1812e-005
5596	22.714	-3.	-1.4301	1.9144e-004
5597	23.143	-3.	-1.0551	1.6763e-004
5598	23.143	-3.	-1.8051	1.6762e-004
5599	23.571	-3.	-1.4301	1.2459e-004
5600	21.857	-3.	-1.4301	2.2604e-004
5601	22.286	-3.	-1.0551	2.0598e-004
5602	22.286	-3.	-1.8051	2.0597e-004
5603	21.	-3.	-1.4301	2.6592e-004
5604	21.429	-3.	-1.0551	2.4659e-004
5605	21.429	-3.	-1.8051	2.4658e-004
5606	20.143	-3.	-1.4301	3.0457e-004
5607	20.571	-3.	-1.0551	2.8505e-004
5608	20.571	-3.	-1.8051	2.8505e-004
5609	19.286	-3.	-1.4301	3.4353e-004
5610	19.714	-3.	-1.0551	3.2412e-004
5611	19.714	-3.	-1.8051	3.2412e-004
5612	18.429	-3.	-1.4301	3.8211e-004
5613	18.857	-3.	-1.0551	3.6286e-004
5614	18.857	-3.	-1.8051	3.6286e-004
5615	17.571	-3.	-1.4301	4.2013e-004
5616	18.	-3.	-1.0551	4.0121e-004
5617	18.	-3.	-1.8051	4.0122e-004
5618	16.714	-3.	-1.4301	4.5704e-004
5619	17.143	-3.	-1.0551	4.3876e-004
5620	17.143	-3.	-1.8051	4.3878e-004
5621	15.857	-3.	-1.4301	4.9199e-004
5622	16.286	-3.	-1.0551	4.7482e-004
5623	16.286	-3.	-1.8051	4.7485e-004
5624	15.	-3.	-1.4301	5.2373e-004
5625	15.429	-3.	-1.0551	5.0834e-004
5626	15.429	-3.	-1.8051	5.0838e-004
5627	14.143	-3.	-1.4301	5.5066e-004
5628	14.571	-3.	-1.0551	5.3789e-004
5629	14.571	-3.	-1.8051	5.3794e-004
5630	13.286	-3.	-1.4301	5.7099e-004
5631	13.714	-3.	-1.0551	5.6174e-004
5632	13.714	-3.	-1.8051	5.6179e-004
5633	12.857	-3.	-1.0551	5.7814e-004
5634	12.857	-3.	-1.8051	5.782e-004
5635	12.429	-3.	-1.4301	5.8313e-004
5636	22.714	-3.	-0.68006	1.9144e-004
5637	23.143	-3.	-0.30506	1.6763e-004
5638	23.571	-3.	-0.68006	1.246e-004
5639	21.857	-3.	-0.68006	2.2605e-004
5640	22.286	-3.	-0.30506	2.0599e-004
5641	21.	-3.	-0.68006	2.6593e-004
5642	21.429	-3.	-0.30506	2.466e-004
5643	20.143	-3.	-0.68006	3.0457e-004
5644	20.571	-3.	-0.30506	2.8506e-004
5645	19.286	-3.	-0.68006	3.4353e-004
5646	19.714	-3.	-0.30506	3.2412e-004
5647	18.429	-3.	-0.68006	3.821e-004
5648	18.857	-3.	-0.30506	3.6285e-004
5649	17.571	-3.	-0.68006	4.2011e-004
5650	18.	-3.	-0.30506	4.012e-004
5651	16.714	-3.	-0.68006	4.5702e-004
5652	17.143	-3.	-0.30506	4.3874e-004
5653	15.857	-3.	-0.68006	4.9196e-004
5654	16.286	-3.	-0.30506	4.7479e-004
5655	15.	-3.	-0.68006	5.2369e-004
5656	15.429	-3.	-0.30506	5.0831e-004
5657	14.143	-3.	-0.68006	5.5061e-004
5658	14.571	-3.	-0.30506	5.3785e-004
5659	13.286	-3.	-0.68006	5.7093e-004
5660	13.714	-3.	-0.30506	5.6168e-004
5661	12.857	-3.	-0.30506	5.7808e-004
5662	12.429	-3.	-0.68006	5.8307e-004
5663	22.714	-3.	6.9936e-002	1.9144e-004
5664	23.571	-3.	6.9936e-002	1.2462e-004
5665	21.857	-3.	6.9936e-002	2.2605e-004
5666	21.	-3.	6.9936e-002	2.6594e-004
5667	20.143	-3.	6.9936e-002	3.0457e-004
5668	19.286	-3.	6.9936e-002	3.4353e-004
5669	18.429	-3.	6.9936e-002	3.8209e-004
5670	17.571	-3.	6.9936e-002	4.201e-004
5671	16.714	-3.	6.9936e-002	4.5699e-004
5672	15.857	-3.	6.9936e-002	4.9193e-004
5673	15.	-3.	6.9936e-002	5.2365e-004
5674	14.143	-3.	6.9936e-002	5.5056e-004
5675	13.286	-3.	6.9936e-002	5.7088e-004
5676	12.429	-3.	6.9936e-002	5.83e-004
5677	22.714	-3.	-2.1801	1.9143e-004
5678	23.571	-3.	-2.1801	1.2457e-004
5679	21.857	-3.	-2.1801	2.2603e-004
5680	21.	-3.	-2.1801	2.6591e-004
5681	20.143	-3.	-2.1801	3.0456e-004
5682	19.286	-3.	-2.1801	3.4353e-004
5683	18.429	-3.	-2.1801	3.8211e-004
5684	17.571	-3.	-2.1801	4.2014e-004
5685	16.714	-3.	-2.1801	4.5706e-004
5686	15.857	-3.	-2.1801	4.9202e-004
5687	15.	-3.	-2.1801	5.2377e-004
5688	14.143	-3.	-2.1801	5.5071e-004
5689	13.286	-3.	-2.1801	5.7105e-004
5690	12.429	-3.	-2.1801	5.8319e-004
5691	24.	-3.	-0.30506	4.177e-005
5692	24.429	-3.	6.9936e-002	1.2357e-004
5693	24.	-3.	-1.0551	4.1729e-005
5694	24.429	-3.	-0.68006	1.236e-004
5695	24.	-3.	-1.8051	4.1686e-005
5696	24.429	-3.	-1.4301	1.2363e-004
5697	24.429	-3.	-2.1801	1.2366e-004
5698	12.	-3.	-0.30506	5.8568e-004
5699	11.571	-3.	6.9936e-002	5.8594e-004
5700	12.	-3.	-1.0551	5.8575e-004
5701	11.571	-3.	-0.68006	5.8601e-004
5702	12.	-3.	-1.8051	5.8582e-004
5703	11.571	-3.	-1.4301	5.8608e-004
5704	11.571	-3.	-2.1801	5.8615e-004
5705	1.2857	-3.	6.9936e-002	1.3639e-004
5706	0.85714	-3.	-0.30506	1.0123e-004
5707	0.42857	-3.	6.9936e-002	5.6548e-005
5708	2.1429	-3.	6.9936e-002	1.9868e-004
5709	1.7143	-3.	-0.30506	1.6889e-004
5710	3.	-3.	6.9936e-002	2.5324e-004
5711	2.5714	-3.	-0.30506	2.2661e-004
5712	3.8571	-3.	6.9936e-002	3.0463e-004
5713	3.4286	-3.	-0.30506	2.7936e-004
5714	4.7143	-3.	6.9936e-002	3.5314e-004
5715	4.2857	-3.	-0.30506	3.293e-004
5716	5.5714	-3.	6.9936e-002	3.9874e-004
5717	5.1429	-3.	-0.30506	3.7638e-004
5718	6.4286	-3.	6.9936e-002	4.4103e-004
5719	6.	-3.	-0.30506	4.2038e-004
5720	7.2857	-3.	6.9936e-002	4.7949e-004
5721	6.8571	-3.	-0.30506	4.6083e-004
5722	8.1429	-3.	6.9936e-002	5.1348e-004
5723	7.7143	-3.	-0.30506	4.9714e-004
5724	9.	-3.	6.9936e-002	5.4219e-004
5725	8.5714	-3.	-0.30506	5.286e-004
5726	9.8571	-3.	6.9936e-002	5.6462e-004
5727	9.4286	-3.	-0.30506	5.543e-004
5728	10.714	-3.	6.9936e-002	5.7958e-004
5729	10.286	-3.	-0.30506	5.7314e-004
5730	11.143	-3.	-0.30506	5.8392e-004
5731	1.2857	-3.	-0.68006	1.3664e-004
5732	0.85714	-3.	-1.0551	1.02e-004
5733	0.42857	-3.	-0.68006	5.6678e-005
5734	2.1429	-3.	-0.68006	1.99e-004
5735	1.7143	-3.	-1.0551	1.6918e-004
5736	3.	-3.	-0.68006	2.5337e-004
5737	2.5714	-3.	-1.0551	2.2674e-004
5738	3.8571	-3.	-0.68006	3.0477e-004
5739	3.4286	-3.	-1.0551	2.795e-004
5740	4.7143	-3.	-0.68006	3.5325e-004
5741	4.2857	-3.	-1.0551	3.2942e-004
5742	5.5714	-3.	-0.68006	3.9885e-004
5743	5.1429	-3.	-1.0551	3.7649e-004
5744	6.4286	-3.	-0.68006	4.4113e-004
5745	6.	-3.	-1.0551	4.2049e-004
5746	7.2857	-3.	-0.68006	4.7959e-004
5747	6.8571	-3.	-1.0551	4.6093e-004
5748	8.1429	-3.	-0.68006	5.1357e-004
5749	7.7143	-3.	-1.0551	4.9723e-004
5750	9.	-3.	-0.68006	5.4228e-004
5751	8.5714	-3.	-1.0551	5.2869e-004
5752	9.8571	-3.	-0.68006	5.647e-004
5753	9.4286	-3.	-1.0551	5.5439e-004
5754	10.714	-3.	-0.68006	5.7965e-004
5755	10.286	-3.	-1.0551	5.7322e-004
5756	11.143	-3.	-1.0551	5.84e-004
5757	1.2857	-3.	-1.4301	1.3715e-004
5758	0.85714	-3.	-1.8051	1.012e-004
5759	0.42857	-3.	-1.4301	5.5975e-005
5760	2.1429	-3.	-1.4301	1.9898e-004
5761	1.7143	-3.	-1.8051	1.6916e-004
5762	3.	-3.	-1.4301	2.5352e-004
5763	2.5714	-3.	-1.8051	2.268e-004
5764	3.8571	-3.	-1.4301	3.0488e-004
5765	3.4286	-3.	-1.8051	2.7962e-004
5766	4.7143	-3.	-1.4301	3.5337e-004
5767	4.2857	-3.	-1.8051	3.2953e-004
5768	5.5714	-3.	-1.4301	3.9896e-004
5769	5.1429	-3.	-1.8051	3.766e-004
5770	6.4286	-3.	-1.4301	4.4124e-004
5771	6.	-3.	-1.8051	4.206e-004
5772	7.2857	-3.	-1.4301	4.7969e-004
5773	6.8571	-3.	-1.8051	4.6103e-004
5774	8.1429	-3.	-1.4301	5.1367e-004
5775	7.7143	-3.	-1.8051	4.9733e-004
5776	9.	-3.	-1.4301	5.4237e-004
5777	8.5714	-3.	-1.8051	5.2878e-004
5778	9.8571	-3.	-1.4301	5.6479e-004
5779	9.4286	-3.	-1.8051	5.5447e-004
5780	10.714	-3.	-1.4301	5.7973e-004
5781	10.286	-3.	-1.8051	5.733e-004
5782	11.143	-3.	-1.8051	5.8407e-004
5783	10.714	-3.	-2.1801	5.7981e-004
5784	9.8571	-3.	-2.1801	5.6487e-004
5785	9.	-3.	-2.1801	5.4246e-004
5786	8.1429	-3.	-2.1801	5.1376e-004
