Node Number	X Location (in)	Y Location (in)	Z Location (in)	Directional Deformation (in)
3811	27.429	-1.7143	-1.4301	-5.2868e-004
3812	27.429	-1.2857	-1.8051	-5.2866e-004
3813	27.429	-1.2857	-0.30506	-5.2858e-004
3814	27.857	-1.2857	-0.68006	-5.9003e-004
3815	27.429	-1.7143	-0.68006	-5.2864e-004
3816	27.857	-1.2857	6.9936e-002	-5.8999e-004
3817	27.429	-1.7143	6.9936e-002	-5.286e-004
3818	27.429	-1.2857	0.44494	-5.2854e-004
3819	28.286	-1.2857	-1.0551	-6.5412e-004
3820	28.714	-1.2857	-1.4301	-7.2077e-004
3821	28.286	-1.7143	-1.4301	-6.5427e-004
3822	28.286	-1.2857	-1.8051	-6.5416e-004
3823	28.286	-1.2857	-0.30506	-6.5407e-004
3824	28.714	-1.2857	-0.68006	-7.2073e-004
3825	28.286	-1.7143	-0.68006	-6.5422e-004
3826	28.714	-1.2857	6.9936e-002	-7.2069e-004
3827	28.286	-1.7143	6.9936e-002	-6.5418e-004
3828	28.286	-1.2857	0.44494	-6.5403e-004
3829	29.143	-1.2857	-1.0551	-7.8987e-004
3830	29.571	-1.2857	-1.4301	-8.614e-004
3831	29.143	-1.7143	-1.4301	-7.9006e-004
3832	29.143	-1.2857	-1.8051	-7.8991e-004
3833	29.143	-1.2857	-0.30506	-7.8983e-004
3834	29.571	-1.2857	-0.68006	-8.6135e-004
3835	29.143	-1.7143	-0.68006	-7.9002e-004
3836	29.571	-1.2857	6.9936e-002	-8.6131e-004
3837	29.143	-1.7143	6.9936e-002	-7.8998e-004
3838	29.143	-1.2857	0.44494	-7.8979e-004
3839	30.	-1.2857	-1.0551	-9.3513e-004
3840	30.429	-1.2857	-1.4301	-1.011e-003
3841	30.	-1.7143	-1.4301	-9.3534e-004
3842	30.	-1.2857	-1.8051	-9.3517e-004
3843	30.	-1.2857	-0.30506	-9.3509e-004
3844	30.429	-1.2857	-0.68006	-1.011e-003
3845	30.	-1.7143	-0.68006	-9.353e-004
3846	30.429	-1.2857	6.9936e-002	-1.0109e-003
3847	30.	-1.7143	6.9936e-002	-9.3526e-004
3848	30.	-1.2857	0.44494	-9.3505e-004
3849	30.857	-1.2857	-1.0551	-1.0889e-003
3850	31.286	-1.2857	-1.4301	-1.1685e-003
3851	30.857	-1.7143	-1.4301	-1.0891e-003
3852	30.857	-1.2857	-1.8051	-1.0889e-003
3853	30.857	-1.2857	-0.30506	-1.0888e-003
3854	31.286	-1.2857	-0.68006	-1.1685e-003
3855	30.857	-1.7143	-0.68006	-1.0891e-003
3856	31.286	-1.2857	6.9936e-002	-1.1685e-003
3857	30.857	-1.7143	6.9936e-002	-1.089e-003
3858	30.857	-1.2857	0.44494	-1.0888e-003
3859	31.714	-1.2857	-1.0551	-1.2498e-003
3860	32.143	-1.2857	-1.4301	-1.3326e-003
3861	31.714	-1.7143	-1.4301	-1.2501e-003
3862	31.714	-1.2857	-1.8051	-1.2499e-003
3863	31.714	-1.2857	-0.30506	-1.2498e-003
3864	32.143	-1.2857	-0.68006	-1.3325e-003
3865	31.714	-1.7143	-0.68006	-1.25e-003
3866	32.143	-1.2857	6.9936e-002	-1.3325e-003
3867	31.714	-1.7143	6.9936e-002	-1.25e-003
3868	31.714	-1.2857	0.44494	-1.2497e-003
3869	32.571	-1.2857	-1.0551	-1.4165e-003
3870	33.	-1.2857	-1.4301	-1.5015e-003
3871	32.571	-1.7143	-1.4301	-1.4167e-003
3872	32.571	-1.2857	-1.8051	-1.4166e-003
3873	32.571	-1.2857	-0.30506	-1.4165e-003
3874	33.	-1.2857	-0.68006	-1.5014e-003
3875	32.571	-1.7143	-0.68006	-1.4166e-003
3876	33.	-1.2857	6.9936e-002	-1.5014e-003
3877	32.571	-1.7143	6.9936e-002	-1.4166e-003
3878	32.571	-1.2857	0.44494	-1.4164e-003
3879	33.429	-1.2857	-1.0551	-1.587e-003
3880	33.857	-1.2857	-1.4301	-1.673e-003
3881	33.429	-1.7143	-1.4301	-1.5868e-003
3882	33.429	-1.2857	-1.8051	-1.5871e-003
3883	33.429	-1.2857	-0.30506	-1.587e-003
3884	33.857	-1.2857	-0.68006	-1.673e-003
3885	33.429	-1.7143	-0.68006	-1.5868e-003
3886	33.857	-1.2857	6.9936e-002	-1.6729e-003
3887	33.429	-1.7143	6.9936e-002	-1.5868e-003
3888	33.429	-1.2857	0.44494	-1.587e-003
3889	34.286	-1.2857	-1.0551	-1.7588e-003
3890	34.714	-1.2857	-1.4301	-1.8441e-003
3891	34.286	-1.7143	-1.4301	-1.7579e-003
3892	34.286	-1.2857	-1.8051	-1.7588e-003
3893	34.286	-1.2857	-0.30506	-1.7588e-003
3894	34.714	-1.2857	-0.68006	-1.8441e-003
3895	34.286	-1.7143	-0.68006	-1.7579e-003
3896	34.714	-1.2857	6.9936e-002	-1.844e-003
3897	34.286	-1.7143	6.9936e-002	-1.7579e-003
3898	34.286	-1.2857	0.44494	-1.7587e-003
3899	35.143	-1.2857	-1.0551	-1.9283e-003
3900	35.143	-1.7143	-1.4301	-1.9268e-003
3901	35.143	-1.2857	-1.8051	-1.9284e-003
3902	35.571	-1.2857	-1.4301	-2.0111e-003
3903	35.143	-1.2857	-0.30506	-1.9283e-003
3904	35.143	-1.7143	-0.68006	-1.9268e-003
3905	35.571	-1.2857	-0.68006	-2.0111e-003
3906	35.143	-1.7143	6.9936e-002	-1.9267e-003
3907	35.143	-1.2857	0.44494	-1.9282e-003
3908	35.571	-1.2857	6.9936e-002	-2.011e-003
3909	0.85714	-2.1429	-1.0551	-1.0172e-004
3910	1.2857	-2.1429	-1.4301	-1.3595e-004
3911	0.85714	-2.1429	-1.8051	-1.0064e-004
3912	0.85714	-2.5714	-1.4301	-1.0006e-004
3913	0.42857	-2.1429	-1.4301	-6.1829e-005
3914	0.85714	-2.1429	-0.30506	-1.0146e-004
3915	1.2857	-2.1429	-0.68006	-1.3578e-004
3916	0.85714	-2.5714	-0.68006	-1.0017e-004
3917	0.42857	-2.1429	-0.68006	-6.2684e-005
3918	1.2857	-2.1429	6.9936e-002	-1.3545e-004
3919	0.85714	-2.1429	0.44494	-9.9811e-005
3920	0.85714	-2.5714	6.9936e-002	-9.8868e-005
3921	0.42857	-2.1429	6.9936e-002	-6.1773e-005
3922	1.7143	-2.1429	-1.0551	-1.6652e-004
3923	2.1429	-2.1429	-1.4301	-1.9525e-004
3924	1.7143	-2.1429	-1.8051	-1.6661e-004
3925	1.7143	-2.5714	-1.4301	-1.6692e-004
3926	1.7143	-2.1429	-0.30506	-1.6635e-004
3927	2.1429	-2.1429	-0.68006	-1.9518e-004
3928	1.7143	-2.5714	-0.68006	-1.6681e-004
3929	2.1429	-2.1429	6.9936e-002	-1.9493e-004
3930	1.7143	-2.1429	0.44494	-1.6607e-004
3931	1.7143	-2.5714	6.9936e-002	-1.6662e-004
3932	2.5714	-2.1429	-1.0551	-2.2269e-004
3933	3.	-2.1429	-1.4301	-2.4919e-004
3934	2.5714	-2.1429	-1.8051	-2.2275e-004
3935	2.5714	-2.5714	-1.4301	-2.2288e-004
3936	2.5714	-2.1429	-0.30506	-2.2254e-004
3937	3.	-2.1429	-0.68006	-2.4907e-004
3938	2.5714	-2.5714	-0.68006	-2.2277e-004
3939	3.	-2.1429	6.9936e-002	-2.4893e-004
3940	2.5714	-2.1429	0.44494	-2.2232e-004
3941	2.5714	-2.5714	6.9936e-002	-2.2256e-004
3942	3.4286	-2.1429	-1.0551	-2.7467e-004
3943	3.8571	-2.1429	-1.4301	-2.9948e-004
3944	3.4286	-2.1429	-1.8051	-2.7478e-004
3945	3.4286	-2.5714	-1.4301	-2.7483e-004
3946	3.4286	-2.1429	-0.30506	-2.7455e-004
3947	3.8571	-2.1429	-0.68006	-2.9937e-004
3948	3.4286	-2.5714	-0.68006	-2.7472e-004
3949	3.8571	-2.1429	6.9936e-002	-2.9925e-004
3950	3.4286	-2.1429	0.44494	-2.7441e-004
3951	3.4286	-2.5714	6.9936e-002	-2.7459e-004
3952	4.2857	-2.1429	-1.0551	-3.2343e-004
3953	4.7143	-2.1429	-1.4301	-3.467e-004
3954	4.2857	-2.1429	-1.8051	-3.2354e-004
3955	4.2857	-2.5714	-1.4301	-3.2355e-004
3956	4.2857	-2.1429	-0.30506	-3.2332e-004
3957	4.7143	-2.1429	-0.68006	-3.4659e-004
3958	4.2857	-2.5714	-0.68006	-3.2343e-004
3959	4.7143	-2.1429	6.9936e-002	-3.4648e-004
3960	4.2857	-2.1429	0.44494	-3.232e-004
3961	4.2857	-2.5714	6.9936e-002	-3.2331e-004
3962	5.1429	-2.1429	-1.0551	-3.6903e-004
3963	5.5714	-2.1429	-1.4301	-3.9056e-004
3964	5.1429	-2.1429	-1.8051	-3.6914e-004
3965	5.1429	-2.5714	-1.4301	-3.6912e-004
3966	5.1429	-2.1429	-0.30506	-3.6892e-004
3967	5.5714	-2.1429	-0.68006	-3.9045e-004
3968	5.1429	-2.5714	-0.68006	-3.6901e-004
3969	5.5714	-2.1429	6.9936e-002	-3.9035e-004
3970	5.1429	-2.1429	0.44494	-3.6881e-004
3971	5.1429	-2.5714	6.9936e-002	-3.689e-004
3972	6.	-2.1429	-1.0551	-4.1102e-004
3973	6.4286	-2.1429	-1.4301	-4.3054e-004
3974	6.	-2.1429	-1.8051	-4.1113e-004
3975	6.	-2.5714	-1.4301	-4.1111e-004
3976	6.	-2.1429	-0.30506	-4.1092e-004
3977	6.4286	-2.1429	-0.68006	-4.3044e-004
3978	6.	-2.5714	-0.68006	-4.11e-004
3979	6.4286	-2.1429	6.9936e-002	-4.3033e-004
3980	6.	-2.1429	0.44494	-4.1081e-004
3981	6.	-2.5714	6.9936e-002	-4.109e-004
3982	6.8571	-2.1429	-1.0551	-4.4882e-004
3983	7.2857	-2.1429	-1.4301	-4.6595e-004
3984	6.8571	-2.1429	-1.8051	-4.4892e-004
3985	6.8571	-2.5714	-1.4301	-4.4889e-004
3986	6.8571	-2.1429	-0.30506	-4.4871e-004
3987	7.2857	-2.1429	-0.68006	-4.6585e-004
3988	6.8571	-2.5714	-0.68006	-4.4879e-004
3989	7.2857	-2.1429	6.9936e-002	-4.6575e-004
3990	6.8571	-2.1429	0.44494	-4.4861e-004
3991	6.8571	-2.5714	6.9936e-002	-4.4869e-004
3992	7.7143	-2.1429	-1.0551	-4.8162e-004
3993	8.1429	-2.1429	-1.4301	-4.9592e-004
3994	7.7143	-2.1429	-1.8051	-4.8172e-004
3995	7.7143	-2.5714	-1.4301	-4.8169e-004
3996	7.7143	-2.1429	-0.30506	-4.8152e-004
3997	8.1429	-2.1429	-0.68006	-4.9582e-004
3998	7.7143	-2.5714	-0.68006	-4.8159e-004
3999	8.1429	-2.1429	6.9936e-002	-4.9572e-004
4000	7.7143	-2.1429	0.44494	-4.8142e-004
4001	7.7143	-2.5714	6.9936e-002	-4.8149e-004
4002	8.5714	-2.1429	-1.0551	-5.0848e-004
4003	9.	-2.1429	-1.4301	-5.1936e-004
4004	8.5714	-2.1429	-1.8051	-5.0858e-004
4005	8.5714	-2.5714	-1.4301	-5.0852e-004
4006	8.5714	-2.1429	-0.30506	-5.0839e-004
4007	9.	-2.1429	-0.68006	-5.1927e-004
4008	8.5714	-2.5714	-0.68006	-5.0842e-004
4009	9.	-2.1429	6.9936e-002	-5.1917e-004
4010	8.5714	-2.1429	0.44494	-5.0829e-004
4011	8.5714	-2.5714	6.9936e-002	-5.0832e-004
4012	9.4286	-2.1429	-1.0551	-5.2818e-004
4013	9.8571	-2.1429	-1.4301	-5.3493e-004
4014	9.4286	-2.1429	-1.8051	-5.2827e-004
4015	9.4286	-2.5714	-1.4301	-5.2815e-004
4016	9.4286	-2.1429	-0.30506	-5.2808e-004
4017	9.8571	-2.1429	-0.68006	-5.3484e-004
4018	9.4286	-2.5714	-0.68006	-5.2806e-004
4019	9.8571	-2.1429	6.9936e-002	-5.3475e-004
4020	9.4286	-2.1429	0.44494	-5.2799e-004
4021	9.4286	-2.5714	6.9936e-002	-5.2797e-004
4022	10.286	-2.1429	-1.0551	-5.3925e-004
4023	10.714	-2.1429	-1.4301	-5.411e-004
4024	10.286	-2.1429	-1.8051	-5.3934e-004
4025	10.286	-2.5714	-1.4301	-5.3913e-004
4026	10.286	-2.1429	-0.30506	-5.3916e-004
4027	10.714	-2.1429	-0.68006	-5.4101e-004
4028	10.286	-2.5714	-0.68006	-5.3904e-004
4029	10.714	-2.1429	6.9936e-002	-5.4092e-004
4030	10.286	-2.1429	0.44494	-5.3906e-004
4031	10.286	-2.5714	6.9936e-002	-5.3895e-004
4032	11.143	-2.1429	-1.0551	-5.4018e-004
4033	11.571	-2.1429	-1.4301	-5.365e-004
4034	11.143	-2.1429	-1.8051	-5.4027e-004
4035	11.143	-2.5714	-1.4301	-5.3998e-004
4036	11.143	-2.1429	-0.30506	-5.4009e-004
4037	11.571	-2.1429	-0.68006	-5.3642e-004
4038	11.143	-2.5714	-0.68006	-5.3989e-004
4039	11.571	-2.1429	6.9936e-002	-5.3633e-004
4040	11.143	-2.1429	0.44494	-5.4e-004
4041	11.143	-2.5714	6.9936e-002	-5.398e-004
4042	12.	-2.1429	-1.0551	-5.299e-004
4043	12.429	-2.1429	-1.4301	-5.2052e-004
4044	12.	-2.1429	-1.8051	-5.2999e-004
4045	12.	-2.5714	-1.4301	-5.2966e-004
4046	12.	-2.1429	-0.30506	-5.2982e-004
4047	12.429	-2.1429	-0.68006	-5.2044e-004
4048	12.	-2.5714	-0.68006	-5.2958e-004
4049	12.429	-2.1429	6.9936e-002	-5.2036e-004
4050	12.	-2.1429	0.44494	-5.2973e-004
4051	12.	-2.5714	6.9936e-002	-5.2949e-004
4052	12.857	-2.1429	-1.0551	-5.0837e-004
4053	13.286	-2.1429	-1.4301	-4.9376e-004
4054	12.857	-2.1429	-1.8051	-5.0845e-004
4055	12.857	-2.5714	-1.4301	-5.0817e-004
4056	12.857	-2.1429	-0.30506	-5.0829e-004
4057	13.286	-2.1429	-0.68006	-4.9368e-004
4058	12.857	-2.5714	-0.68006	-5.0808e-004
4059	13.286	-2.1429	6.9936e-002	-4.936e-004
4060	12.857	-2.1429	0.44494	-5.0821e-004
4061	12.857	-2.5714	6.9936e-002	-5.08e-004
4062	13.714	-2.1429	-1.0551	-4.7684e-004
4063	14.143	-2.1429	-1.4301	-4.5805e-004
4064	13.714	-2.1429	-1.8051	-4.7692e-004
4065	13.714	-2.5714	-1.4301	-4.7672e-004
4066	13.714	-2.1429	-0.30506	-4.7676e-004
4067	14.143	-2.1429	-0.68006	-4.5797e-004
4068	13.714	-2.5714	-0.68006	-4.7664e-004
4069	14.143	-2.1429	6.9936e-002	-4.5789e-004
4070	13.714	-2.1429	0.44494	-4.7668e-004
4071	13.714	-2.5714	6.9936e-002	-4.7656e-004
4072	14.571	-2.1429	-1.0551	-4.3759e-004
4073	15.	-2.1429	-1.4301	-4.1595e-004
4074	14.571	-2.1429	-1.8051	-4.3766e-004
4075	14.571	-2.5714	-1.4301	-4.3755e-004
4076	14.571	-2.1429	-0.30506	-4.3751e-004
4077	15.	-2.1429	-0.68006	-4.1588e-004
4078	14.571	-2.5714	-0.68006	-4.3748e-004
4079	15.	-2.1429	6.9936e-002	-4.158e-004
4080	14.571	-2.1429	0.44494	-4.3744e-004
4081	14.571	-2.5714	6.9936e-002	-4.374e-004
4082	15.429	-2.1429	-1.0551	-3.9333e-004
4083	15.857	-2.1429	-1.4301	-3.7021e-004
4084	15.429	-2.1429	-1.8051	-3.934e-004
4085	15.429	-2.5714	-1.4301	-3.9336e-004
4086	15.429	-2.1429	-0.30506	-3.9326e-004
4087	15.857	-2.1429	-0.68006	-3.7014e-004
4088	15.429	-2.5714	-0.68006	-3.9328e-004
4089	15.857	-2.1429	6.9936e-002	-3.7007e-004
4090	15.429	-2.1429	0.44494	-3.9319e-004
4091	15.429	-2.5714	6.9936e-002	-3.9321e-004
4092	16.286	-2.1429	-1.0551	-3.4674e-004
4093	16.714	-2.1429	-1.4301	-3.2337e-004
4094	16.286	-2.1429	-1.8051	-3.4681e-004
4095	16.286	-2.5714	-1.4301	-3.4679e-004
4096	16.286	-2.1429	-0.30506	-3.4667e-004
4097	16.714	-2.1429	-0.68006	-3.233e-004
4098	16.286	-2.5714	-0.68006	-3.4672e-004
4099	16.714	-2.1429	6.9936e-002	-3.2323e-004
4100	16.286	-2.1429	0.44494	-3.466e-004
4101	16.286	-2.5714	6.9936e-002	-3.4665e-004
4102	17.143	-2.1429	-1.0551	-3.0022e-004
4103	17.571	-2.1429	-1.4301	-2.7769e-004
4104	17.143	-2.1429	-1.8051	-3.0028e-004
4105	17.143	-2.5714	-1.4301	-3.0028e-004
4106	17.143	-2.1429	-0.30506	-3.0015e-004
4107	17.571	-2.1429	-0.68006	-2.7763e-004
4108	17.143	-2.5714	-0.68006	-3.0021e-004
4109	17.571	-2.1429	6.9936e-002	-2.7757e-004
4110	17.143	-2.1429	0.44494	-3.0009e-004
4111	17.143	-2.5714	6.9936e-002	-3.0015e-004
4112	18.	-2.1429	-1.0551	-2.559e-004
4113	18.429	-2.1429	-1.4301	-2.3521e-004
4114	18.	-2.1429	-1.8051	-2.5597e-004
4115	18.	-2.5714	-1.4301	-2.5597e-004
4116	18.	-2.1429	-0.30506	-2.5584e-004
4117	18.429	-2.1429	-0.68006	-2.3515e-004
4118	18.	-2.5714	-0.68006	-2.5591e-004
4119	18.429	-2.1429	6.9936e-002	-2.3509e-004
4120	18.	-2.1429	0.44494	-2.5578e-004
4121	18.	-2.5714	6.9936e-002	-2.5584e-004
4122	18.857	-2.1429	-1.0551	-2.1569e-004
4123	19.286	-2.1429	-1.4301	-1.9769e-004
4124	18.857	-2.1429	-1.8051	-2.1575e-004
4125	18.857	-2.5714	-1.4301	-2.1577e-004
4126	18.857	-2.1429	-0.30506	-2.1563e-004
4127	19.286	-2.1429	-0.68006	-1.9763e-004
4128	18.857	-2.5714	-0.68006	-2.1571e-004
4129	19.286	-2.1429	6.9936e-002	-1.9758e-004
4130	18.857	-2.1429	0.44494	-2.1558e-004
4131	18.857	-2.5714	6.9936e-002	-2.1565e-004
4132	19.714	-2.1429	-1.0551	-1.8126e-004
4133	20.143	-2.1429	-1.4301	-1.6664e-004
4134	19.714	-2.1429	-1.8051	-1.8131e-004
4135	19.714	-2.5714	-1.4301	-1.8131e-004
4136	19.714	-2.1429	-0.30506	-1.812e-004
4137	20.143	-2.1429	-0.68006	-1.6659e-004
4138	19.714	-2.5714	-0.68006	-1.8125e-004
4139	20.143	-2.1429	6.9936e-002	-1.6653e-004
4140	19.714	-2.1429	0.44494	-1.8114e-004
4141	19.714	-2.5714	6.9936e-002	-1.812e-004
4142	20.571	-2.1429	-1.0551	-1.5384e-004
4143	21.	-2.1429	-1.4301	-1.4311e-004
4144	20.571	-2.1429	-1.8051	-1.539e-004
4145	20.571	-2.5714	-1.4301	-1.5399e-004
4146	20.571	-2.1429	-0.30506	-1.5379e-004
4147	21.	-2.1429	-0.68006	-1.4306e-004
4148	20.571	-2.5714	-0.68006	-1.5394e-004
4149	21.	-2.1429	6.9936e-002	-1.4301e-004
4150	20.571	-2.1429	0.44494	-1.5374e-004
4151	20.571	-2.5714	6.9936e-002	-1.5389e-004
4152	21.429	-2.1429	-1.0551	-1.3426e-004
4153	21.857	-2.1429	-1.4301	-1.2702e-004
4154	21.429	-2.1429	-1.8051	-1.3431e-004
4155	21.429	-2.5714	-1.4301	-1.3392e-004
4156	21.429	-2.1429	-0.30506	-1.3421e-004
4157	21.857	-2.1429	-0.68006	-1.2697e-004
4158	21.429	-2.5714	-0.68006	-1.3387e-004
4159	21.857	-2.1429	6.9936e-002	-1.2692e-004
4160	21.429	-2.1429	0.44494	-1.3416e-004
4161	21.429	-2.5714	6.9936e-002	-1.3382e-004
4162	22.286	-2.1429	-1.0551	-1.2097e-004
4163	22.714	-2.1429	-1.4301	-1.1634e-004
4164	22.286	-2.1429	-1.8051	-1.2101e-004
4165	22.286	-2.5714	-1.4301	-1.2174e-004
4166	22.286	-2.1429	-0.30506	-1.2092e-004
4167	22.714	-2.1429	-0.68006	-1.163e-004
4168	22.286	-2.5714	-0.68006	-1.2169e-004
4169	22.714	-2.1429	6.9936e-002	-1.1625e-004
4170	22.286	-2.1429	0.44494	-1.2088e-004
4171	22.286	-2.5714	6.9936e-002	-1.2165e-004
4172	23.143	-2.1429	-1.0551	-1.1458e-004
4173	23.571	-2.1429	-1.4301	-1.0315e-004
4174	23.143	-2.1429	-1.8051	-1.1462e-004
4175	23.143	-2.5714	-1.4301	-1.0238e-004
4176	23.143	-2.1429	-0.30506	-1.1454e-004
4177	23.571	-2.1429	-0.68006	-1.0311e-004
4178	23.143	-2.5714	-0.68006	-1.0234e-004
4179	23.571	-2.1429	6.9936e-002	-1.0308e-004
4180	23.143	-2.1429	0.44494	-1.145e-004
4181	23.143	-2.5714	6.9936e-002	-1.023e-004
4182	24.	-2.1429	-1.0551	-1.2302e-004
4183	24.429	-2.1429	-1.4301	-1.492e-004
4184	24.	-2.1429	-1.8051	-1.2305e-004
4185	24.	-2.5714	-1.4301	-7.3041e-005
4186	24.	-2.1429	-0.30506	-1.2299e-004
4187	24.429	-2.1429	-0.68006	-1.4917e-004
4188	24.	-2.5714	-0.68006	-7.3022e-005
4189	24.429	-2.1429	6.9936e-002	-1.4914e-004
4190	24.	-2.1429	0.44494	-1.2296e-004
4191	24.	-2.5714	6.9936e-002	-7.3004e-005
4192	24.857	-2.1429	-1.0551	-2.0677e-004
4193	25.286	-2.1429	-1.4301	-2.5481e-004
4194	24.857	-2.1429	-1.8051	-2.068e-004
4195	24.857	-2.5714	-1.4301	-1.9456e-004
4196	24.857	-2.1429	-0.30506	-2.0673e-004
4197	25.286	-2.1429	-0.68006	-2.5477e-004
4198	24.857	-2.5714	-0.68006	-1.9453e-004
4199	25.286	-2.1429	6.9936e-002	-2.5473e-004
4200	24.857	-2.1429	0.44494	-2.067e-004
4201	24.857	-2.5714	6.9936e-002	-1.9449e-004
4202	25.714	-2.1429	-1.0551	-3.0594e-004
4203	26.143	-2.1429	-1.4301	-3.588e-004
4204	25.714	-2.1429	-1.8051	-3.0598e-004
4205	25.714	-2.5714	-1.4301	-3.0671e-004
4206	25.714	-2.1429	-0.30506	-3.0591e-004
4207	26.143	-2.1429	-0.68006	-3.5876e-004
4208	25.714	-2.5714	-0.68006	-3.0667e-004
4209	26.143	-2.1429	6.9936e-002	-3.5873e-004
4210	25.714	-2.1429	0.44494	-3.0587e-004
4211	25.714	-2.5714	6.9936e-002	-3.0664e-004
4212	26.571	-2.1429	-1.0551	-4.1325e-004
4213	27.	-2.1429	-1.4301	-4.6974e-004
4214	26.571	-2.1429	-1.8051	-4.1329e-004
4215	26.571	-2.5714	-1.4301	-4.129e-004
4216	26.571	-2.1429	-0.30506	-4.1321e-004
4217	27.	-2.1429	-0.68006	-4.697e-004
4218	26.571	-2.5714	-0.68006	-4.1286e-004
4219	27.	-2.1429	6.9936e-002	-4.6966e-004
4220	26.571	-2.1429	0.44494	-4.1317e-004
4221	26.571	-2.5714	6.9936e-002	-4.1282e-004
4222	27.429	-2.1429	-1.0551	-5.2866e-004
4223	27.857	-2.1429	-1.4301	-5.9025e-004
4224	27.429	-2.1429	-1.8051	-5.287e-004
4225	27.429	-2.5714	-1.4301	-5.288e-004
4226	27.429	-2.1429	-0.30506	-5.2862e-004
4227	27.857	-2.1429	-0.68006	-5.9021e-004
4228	27.429	-2.5714	-0.68006	-5.2876e-004
4229	27.857	-2.1429	6.9936e-002	-5.9017e-004
4230	27.429	-2.1429	0.44494	-5.2858e-004
4231	27.429	-2.5714	6.9936e-002	-5.2872e-004
4232	28.286	-2.1429	-1.0551	-6.5435e-004
4233	28.714	-2.1429	-1.4301	-7.2103e-004
4234	28.286	-2.1429	-1.8051	-6.5439e-004
4235	28.286	-2.5714	-1.4301	-6.544e-004
4236	28.286	-2.1429	-0.30506	-6.5431e-004
4237	28.714	-2.1429	-0.68006	-7.2099e-004
4238	28.286	-2.5714	-0.68006	-6.5436e-004
4239	28.714	-2.1429	6.9936e-002	-7.2095e-004
4240	28.286	-2.1429	0.44494	-6.5427e-004
4241	28.286	-2.5714	6.9936e-002	-6.5432e-004
4242	29.143	-2.1429	-1.0551	-7.9015e-004
4243	29.571	-2.1429	-1.4301	-8.6169e-004
4244	29.143	-2.1429	-1.8051	-7.9019e-004
4245	29.143	-2.5714	-1.4301	-7.9022e-004
4246	29.143	-2.1429	-0.30506	-7.9011e-004
4247	29.571	-2.1429	-0.68006	-8.6165e-004
4248	29.143	-2.5714	-0.68006	-7.9018e-004
4249	29.571	-2.1429	6.9936e-002	-8.6161e-004
4250	29.143	-2.1429	0.44494	-7.9007e-004
4251	29.143	-2.5714	6.9936e-002	-7.9014e-004
4252	30.	-2.1429	-1.0551	-9.3544e-004
4253	30.429	-2.1429	-1.4301	-1.0114e-003
4254	30.	-2.1429	-1.8051	-9.3548e-004
4255	30.	-2.5714	-1.4301	-9.3551e-004
4256	30.	-2.1429	-0.30506	-9.354e-004
4257	30.429	-2.1429	-0.68006	-1.0113e-003
4258	30.	-2.5714	-0.68006	-9.3547e-004
4259	30.429	-2.1429	6.9936e-002	-1.0113e-003
4260	30.	-2.1429	0.44494	-9.3536e-004
4261	30.	-2.5714	6.9936e-002	-9.3543e-004
4262	30.857	-2.1429	-1.0551	-1.0892e-003
4263	31.286	-2.1429	-1.4301	-1.1689e-003
4264	30.857	-2.1429	-1.8051	-1.0893e-003
4265	30.857	-2.5714	-1.4301	-1.0893e-003
4266	30.857	-2.1429	-0.30506	-1.0892e-003
4267	31.286	-2.1429	-0.68006	-1.1689e-003
4268	30.857	-2.5714	-0.68006	-1.0892e-003
4269	31.286	-2.1429	6.9936e-002	-1.1688e-003
4270	30.857	-2.1429	0.44494	-1.0891e-003
4271	30.857	-2.5714	6.9936e-002	-1.0892e-003
4272	31.714	-2.1429	-1.0551	-1.2502e-003
4273	32.143	-2.1429	-1.4301	-1.3329e-003
4274	31.714	-2.1429	-1.8051	-1.2502e-003
4275	31.714	-2.5714	-1.4301	-1.2502e-003
4276	31.714	-2.1429	-0.30506	-1.2501e-003
4277	32.143	-2.1429	-0.68006	-1.3328e-003
4278	31.714	-2.5714	-0.68006	-1.2502e-003
4279	32.143	-2.1429	6.9936e-002	-1.3328e-003
4280	31.714	-2.1429	0.44494	-1.2501e-003
4281	31.714	-2.5714	6.9936e-002	-1.2502e-003
4282	32.571	-2.1429	-1.0551	-1.4167e-003
4283	33.	-2.1429	-1.4301	-1.5014e-003
4284	32.571	-2.1429	-1.8051	-1.4167e-003
4285	32.571	-2.5714	-1.4301	-1.4168e-003
4286	32.571	-2.1429	-0.30506	-1.4167e-003
4287	33.	-2.1429	-0.68006	-1.5014e-003
4288	32.571	-2.5714	-0.68006	-1.4167e-003
4289	33.	-2.1429	6.9936e-002	-1.5014e-003
4290	32.571	-2.1429	0.44494	-1.4166e-003
4291	32.571	-2.5714	6.9936e-002	-1.4167e-003
4292	33.429	-2.1429	-1.0551	-1.5867e-003
4293	33.857	-2.1429	-1.4301	-1.6722e-003
4294	33.429	-2.1429	-1.8051	-1.5867e-003
4295	33.429	-2.5714	-1.4301	-1.5867e-003
4296	33.429	-2.1429	-0.30506	-1.5866e-003
4297	33.857	-2.1429	-0.68006	-1.6721e-003
4298	33.429	-2.5714	-0.68006	-1.5866e-003
4299	33.857	-2.1429	6.9936e-002	-1.6721e-003
4300	33.429	-2.1429	0.44494	-1.5866e-003
4301	33.429	-2.5714	6.9936e-002	-1.5866e-003
4302	34.286	-2.1429	-1.0551	-1.7574e-003
4303	34.714	-2.1429	-1.4301	-1.8421e-003
